"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","date","RowId","y"
"58","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","77","4","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35162","no"
"25","blue-collar","single","basic.6y","no","yes","no","cellular","may","fri","358","7","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35163","no"
"32","technician","single","professional.course","no","no","no","cellular","may","fri","303","2","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35164","no"
"47","services","divorced","high.school","no","yes","no","cellular","may","fri","47","3","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35165","no"
"37","services","married","high.school","no","no","no","cellular","may","fri","228","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35166","no"
"35","blue-collar","married","basic.6y","no","yes","no","cellular","may","fri","832","1","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35167","no"
"54","management","married","university.degree","no","no","no","cellular","may","fri","169","1","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35168","no"
"41","services","married","basic.6y","no","yes","no","cellular","may","fri","394","10","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35169","no"
"51","blue-collar","married","basic.9y","unknown","yes","no","cellular","may","fri","31","1","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35170","no"
"44","management","married","university.degree","no","no","no","cellular","may","fri","1380","1","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35171","no"
"26","blue-collar","single","basic.4y","no","yes","no","cellular","may","fri","36","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35172","no"
"31","unemployed","married","basic.9y","no","yes","no","cellular","may","fri","201","3","10","1","success","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35173","no"
"37","services","married","basic.6y","unknown","yes","no","cellular","may","fri","679","1","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35174","no"
"57","blue-collar","married","basic.9y","no","no","no","cellular","may","fri","199","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35175","no"
"27","blue-collar","married","basic.9y","no","yes","yes","cellular","may","fri","58","3","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35176","no"
"51","blue-collar","married","basic.9y","unknown","yes","no","cellular","may","fri","495","1","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35177","no"
"43","admin.","married","high.school","no","yes","no","cellular","may","fri","141","1","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35178","no"
"54","blue-collar","married","basic.4y","no","no","yes","cellular","may","fri","139","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35179","no"
"44","blue-collar","married","basic.4y","no","no","no","cellular","may","fri","82","2","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35180","no"
"29","unemployed","married","university.degree","no","yes","no","cellular","may","fri","317","1","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35181","no"
"51","blue-collar","married","basic.9y","unknown","no","no","cellular","may","fri","830","1","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35182","no"
"48","admin.","married","high.school","unknown","yes","no","cellular","may","fri","611","5","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35183","no"
"30","blue-collar","single","high.school","no","yes","yes","cellular","may","fri","86","2","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35184","no"
"58","admin.","married","basic.4y","unknown","no","yes","cellular","may","fri","186","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35185","no"
"21","student","single","high.school","no","no","no","cellular","may","fri","42","4","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35186","no"
"51","blue-collar","married","basic.9y","unknown","no","no","cellular","may","fri","956","1","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35187","no"
"31","admin.","single","university.degree","no","no","no","cellular","may","fri","229","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35188","no"
"39","admin.","married","university.degree","no","yes","no","cellular","may","fri","175","1","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35189","no"
"32","blue-collar","married","professional.course","no","yes","no","cellular","may","fri","757","1","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35190","no"
"33","services","married","high.school","no","yes","no","cellular","may","fri","521","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35191","no"
"54","entrepreneur","married","high.school","no","yes","no","cellular","may","fri","264","1","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35192","no"
"60","admin.","divorced","high.school","unknown","yes","no","cellular","may","fri","99","1","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35193","no"
"60","admin.","divorced","high.school","unknown","yes","no","cellular","may","fri","83","1","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35194","no"
"20","blue-collar","single","basic.9y","unknown","yes","no","telephone","may","fri","87","4","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35195","no"
"52","admin.","married","university.degree","no","yes","no","cellular","may","fri","401","1","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35196","no"
"60","admin.","divorced","high.school","unknown","yes","no","cellular","may","fri","301","1","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35197","no"
"41","management","married","university.degree","no","yes","no","cellular","may","fri","13","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35198","no"
"27","technician","divorced","unknown","unknown","no","no","cellular","may","fri","184","4","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35199","no"
"33","services","single","university.degree","no","no","no","cellular","may","fri","200","5","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35200","no"
"42","services","married","basic.9y","no","no","no","cellular","may","fri","42","2","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35201","no"
"27","blue-collar","single","basic.9y","no","no","no","cellular","may","fri","167","2","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35202","no"
"29","admin.","married","basic.6y","no","no","no","cellular","may","fri","58","3","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35203","no"
"26","technician","single","professional.course","no","yes","no","cellular","may","fri","11","7","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35204","no"
"29","admin.","single","high.school","no","no","no","cellular","may","fri","167","4","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35205","no"
"33","retired","married","high.school","no","yes","no","cellular","may","fri","237","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35206","no"
"30","management","married","university.degree","no","no","no","cellular","may","fri","173","4","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35207","no"
"42","admin.","married","basic.9y","unknown","yes","no","cellular","may","fri","98","2","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35208","no"
"37","admin.","single","high.school","no","no","no","cellular","may","fri","165","3","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35209","no"
"24","blue-collar","single","high.school","no","yes","no","cellular","may","fri","858","3","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35210","no"
"25","blue-collar","married","basic.4y","no","no","no","cellular","may","fri","114","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35211","no"
"39","blue-collar","married","basic.6y","unknown","no","no","cellular","may","fri","173","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35212","no"
"34","blue-collar","married","professional.course","no","yes","no","cellular","may","fri","406","4","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35213","no"
"24","services","married","high.school","unknown","yes","no","cellular","may","fri","1012","3","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35214","no"
"37","admin.","single","high.school","no","no","no","cellular","may","fri","13","11","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35215","no"
"37","admin.","divorced","high.school","no","yes","yes","cellular","may","fri","73","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35216","no"
"32","blue-collar","married","professional.course","no","yes","no","cellular","may","fri","160","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35217","no"
"29","blue-collar","single","basic.9y","no","yes","no","cellular","may","fri","372","2","12","1","success","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35218","no"
"25","blue-collar","single","basic.4y","no","no","yes","cellular","may","fri","206","5","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35219","no"
"32","technician","single","university.degree","no","no","yes","cellular","may","fri","137","2","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35220","no"
"44","blue-collar","married","basic.6y","no","no","no","cellular","may","fri","611","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35221","no"
"29","blue-collar","single","basic.4y","no","yes","no","cellular","may","fri","13","9","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35222","no"
"28","blue-collar","single","basic.9y","unknown","yes","no","cellular","may","fri","219","6","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35223","no"
"34","services","married","high.school","no","yes","no","cellular","may","fri","320","3","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35224","no"
"44","blue-collar","married","high.school","no","yes","no","cellular","may","fri","223","2","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35225","no"
"48","blue-collar","married","basic.9y","no","yes","no","cellular","may","fri","57","2","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35226","no"
"59","technician","married","unknown","unknown","no","no","cellular","may","fri","739","2","999","1","failure","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35227","no"
"58","management","married","university.degree","no","yes","no","cellular","may","fri","109","2","12","1","success","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35228","no"
"26","technician","married","unknown","no","no","no","cellular","may","fri","264","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35229","no"
"53","blue-collar","married","professional.course","no","yes","no","cellular","may","fri","221","4","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35230","no"
"45","entrepreneur","divorced","university.degree","no","unknown","unknown","cellular","may","fri","61","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35231","no"
"46","blue-collar","married","basic.4y","unknown","yes","no","cellular","may","fri","124","3","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35232","no"
"21","student","single","high.school","unknown","no","no","cellular","may","fri","885","3","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35233","no"
"28","self-employed","married","basic.9y","no","yes","no","cellular","may","fri","1111","5","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35234","no"
"24","technician","single","university.degree","no","yes","no","cellular","may","fri","117","4","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35235","no"
"58","services","married","basic.6y","no","yes","no","cellular","may","fri","44","2","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35236","no"
"30","services","single","high.school","no","yes","no","cellular","may","fri","187","11","999","0","nonexistent","-1.8","92.893","-46.2","1.25","5099.1","2017-05-10T10:00:00","35237","no"
