"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","date","RowId","y"
"60","admin.","married","high.school","no","no","no","cellular","apr","thu","447","1","2","1","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30161","no"
"48","entrepreneur","married","university.degree","no","yes","no","cellular","apr","thu","62","1","2","1","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30162","no"
"57","retired","married","university.degree","no","yes","yes","telephone","apr","thu","41","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30163","no"
"54","management","married","university.degree","no","yes","no","cellular","apr","thu","85","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30164","no"
"54","management","married","university.degree","no","yes","no","cellular","apr","thu","121","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30165","no"
"40","admin.","married","high.school","no","yes","no","cellular","apr","thu","160","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30166","no"
"48","entrepreneur","married","university.degree","no","no","no","cellular","apr","thu","619","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30167","no"
"49","management","married","university.degree","no","yes","no","cellular","apr","thu","387","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30168","no"
"40","admin.","married","high.school","no","yes","no","cellular","apr","thu","401","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30169","no"
"33","services","married","high.school","no","yes","no","cellular","apr","thu","239","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30170","no"
"77","retired","divorced","basic.4y","no","no","no","cellular","apr","thu","155","1","999","1","failure","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30171","yes"
"34","technician","single","professional.course","no","yes","no","cellular","apr","thu","313","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30172","no"
"53","management","divorced","university.degree","no","no","no","cellular","apr","thu","152","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30173","no"
"48","entrepreneur","married","university.degree","no","yes","no","cellular","apr","thu","871","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30174","no"
"53","management","divorced","university.degree","no","yes","no","cellular","apr","thu","297","1","2","1","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30175","no"
"24","student","single","professional.course","no","yes","no","cellular","apr","thu","413","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30176","no"
"46","admin.","married","high.school","no","yes","no","cellular","apr","thu","231","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30177","no"
"43","admin.","married","university.degree","no","no","no","cellular","apr","thu","104","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30178","yes"
"40","blue-collar","married","basic.9y","no","no","no","cellular","apr","thu","328","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30179","no"
"41","management","married","basic.6y","no","no","no","cellular","apr","thu","281","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30180","no"
"31","admin.","single","high.school","no","yes","no","cellular","apr","thu","119","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30181","no"
"29","admin.","single","high.school","no","yes","no","cellular","apr","thu","733","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30182","yes"
"40","technician","divorced","university.degree","no","yes","no","cellular","apr","thu","335","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30183","no"
"31","admin.","single","high.school","no","no","no","cellular","apr","thu","252","1","5","1","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30184","no"
"40","admin.","married","university.degree","no","no","no","cellular","apr","thu","815","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30185","no"
"39","technician","married","basic.9y","no","yes","no","cellular","apr","thu","620","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30186","no"
"31","admin.","single","high.school","no","no","no","cellular","apr","thu","706","1","999","1","failure","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30187","no"
"45","admin.","single","high.school","no","yes","no","cellular","apr","thu","354","1","2","1","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30188","no"
"41","technician","divorced","professional.course","no","unknown","unknown","cellular","apr","thu","347","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30189","no"
"30","management","married","university.degree","no","yes","no","cellular","apr","thu","271","1","2","1","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30190","no"
"38","technician","married","professional.course","no","yes","no","cellular","apr","thu","110","1","999","1","failure","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30191","yes"
"46","technician","married","unknown","no","no","no","cellular","apr","thu","551","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30192","no"
"30","admin.","single","university.degree","no","no","no","cellular","apr","thu","222","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30193","yes"
"48","entrepreneur","married","university.degree","no","no","no","cellular","apr","thu","294","2","2","1","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30194","no"
"31","self-employed","single","university.degree","no","yes","no","cellular","apr","thu","383","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30195","no"
"54","housemaid","married","high.school","no","yes","no","cellular","apr","thu","41","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30196","no"
"34","admin.","married","university.degree","no","yes","yes","cellular","apr","thu","177","2","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30197","no"
"30","admin.","single","university.degree","no","no","no","cellular","apr","thu","368","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30198","yes"
"53","technician","married","university.degree","no","no","yes","cellular","apr","thu","126","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30199","no"
"41","admin.","single","university.degree","no","unknown","unknown","cellular","apr","thu","1277","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30200","no"
"54","housemaid","married","high.school","no","yes","yes","cellular","apr","thu","267","1","999","1","failure","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30201","no"
"38","admin.","married","high.school","no","yes","yes","cellular","apr","thu","390","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30202","no"
"54","housemaid","married","high.school","no","no","no","cellular","apr","thu","381","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30203","no"
"40","self-employed","married","university.degree","no","no","no","cellular","apr","thu","187","10","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30204","no"
"30","student","single","university.degree","no","no","no","cellular","apr","thu","200","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30205","no"
"28","unemployed","single","basic.4y","no","yes","no","cellular","apr","thu","156","2","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30206","no"
"36","technician","single","professional.course","no","yes","no","cellular","apr","thu","218","1","2","2","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30207","no"
"32","admin.","married","university.degree","no","yes","no","cellular","apr","thu","116","1","999","1","failure","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30208","no"
"37","self-employed","single","university.degree","no","yes","no","cellular","apr","thu","465","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30209","no"
"33","services","married","high.school","no","yes","no","cellular","apr","thu","900","2","999","2","failure","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30210","no"
"23","admin.","single","high.school","no","yes","no","cellular","apr","thu","132","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30211","no"
"32","admin.","married","university.degree","no","yes","no","cellular","apr","thu","394","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30212","no"
"35","management","married","university.degree","no","no","no","cellular","apr","thu","127","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30213","no"
"83","retired","married","basic.4y","no","yes","no","cellular","apr","thu","321","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30214","no"
"59","retired","married","basic.4y","no","yes","no","cellular","apr","thu","381","1","999","1","failure","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30215","no"
"34","admin.","married","university.degree","no","no","no","cellular","apr","thu","279","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30216","no"
"30","entrepreneur","single","university.degree","no","no","no","cellular","apr","thu","202","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30217","no"
"35","management","married","university.degree","no","no","no","cellular","apr","thu","375","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30218","no"
"38","self-employed","married","professional.course","no","yes","no","cellular","apr","thu","779","2","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30219","no"
"27","blue-collar","single","university.degree","no","yes","no","cellular","apr","thu","246","2","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30220","no"
"35","management","married","university.degree","no","yes","no","cellular","apr","thu","584","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30221","no"
"35","management","married","university.degree","no","yes","no","cellular","apr","thu","878","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30222","no"
"44","technician","married","university.degree","no","yes","yes","cellular","apr","thu","504","2","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30223","no"
"20","student","single","high.school","no","yes","no","cellular","apr","thu","195","2","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30224","no"
"81","retired","married","professional.course","no","yes","no","cellular","apr","thu","99","2","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30225","yes"
"49","admin.","single","university.degree","no","no","no","cellular","apr","thu","222","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30226","no"
"71","self-employed","married","university.degree","no","yes","no","cellular","apr","thu","78","2","5","1","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30227","no"
"35","admin.","single","university.degree","no","yes","yes","cellular","apr","thu","58","1","999","1","failure","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30228","no"
"31","technician","married","professional.course","no","yes","no","cellular","apr","thu","160","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30229","no"
"35","technician","married","professional.course","no","no","no","cellular","apr","thu","337","2","5","1","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30230","no"
"51","technician","married","professional.course","no","yes","yes","cellular","apr","thu","200","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30231","no"
"51","technician","married","professional.course","no","yes","no","cellular","apr","thu","115","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30232","no"
"46","technician","married","professional.course","no","yes","no","cellular","apr","thu","369","2","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30233","no"
"51","technician","married","professional.course","no","yes","no","cellular","apr","thu","341","1","999","0","nonexistent","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30234","no"
"51","technician","married","professional.course","no","yes","yes","cellular","apr","thu","297","1","2","2","success","-1.8","93.075","-47.1","1.365","5099.1","2017-04-10T10:00:00","30235","no"
